#separator:tab
#html:true
You should take the subway.[sound:google-e44a93e1-3e8ae98c-cab8d825-0c9d222a-74d21360.mp3]	Você deveria pegar o metrô.
Wear <b>rubber&nbsp;gloves</b>&nbsp;when handling chemicals.[sound:google-4a63a56f-da4ea54e-9a3d052f-e40e91f8-dc36f8be.mp3]	Use&nbsp;<b>luvas&nbsp;de borracha</b> ao lidar com produtos químicos.
Very light and soft fabric with&nbsp;<b>ruffles</b>.[sound:google-02cc99cc-866383c8-ec3964de-83f37fd6-fee9ab5f.mp3]	Muito leve e macio tecido com&nbsp;<b>babados</b>.
high peaked Welsh headdress[sound:google-ad83d7c5-f1878e8c-fc83203d-4bb55692-789770fc.mp3]	alto adorno de cabeça galês
She looked like a lively leek.[sound:google-446dbffa-cffa9426-582253dd-c302f7dc-1b9372de.mp3]	Ela parecia um alho-poró animado/vivaz.
In her right hand was a long staff[sound:google-e0cf3de9-e84fcd46-82bb0fbc-d0bd4334-15cf7b68.mp3]	Em sua mão direita estava um cajado longo
Your mother would&nbsp;<b>weep</b>&nbsp;if she heard you say that.[sound:google-18ecad66-b3e3149c-151e6894-82dccd6a-fe6c9c46.mp3]	A tua mãe iria&nbsp;<b>chorar</b>&nbsp;se te visse a fazer isto.
What's your tale of&nbsp;<b>woe</b>?[sound:google-53577812-0dcf64eb-5b6f6d2a-9b44d8d1-c62671b1.mp3]	Qual é sua história de&nbsp;<b>infortúnio</b>?
The <b>cream</b> is split into two fractions: butter grains and&nbsp;buttermilk.[sound:google-2ffc32b4-d6aa794c-91405677-8c1236a5-8daa09f8.mp3]	A <b>nata</b> é rachado em duas frações: grãos de manteiga e&nbsp;<i>leite de manteiga</i>.
Here we can also use the&nbsp;rye bread.[sound:google-83ca0ebf-fcf0495b-c1b224be-9ff08009-d4b26435.mp3]	Aqui também podemos usar o&nbsp;pão de centeio.
Take comfort&nbsp;in helping us find his killer.[sound:google-1e9f80a2-1a16f00c-07133bdd-6bd48c19-2278843f.mp3]	Console-se&nbsp;em nos ajudar a encontrar o seu assassino.
Said the tall lady in the green peaked hat.[sound:google-1debfe87-ae5f5e4f-d112249c-ac65fe91-f1263ae3.mp3]	Disse a alta senhora com o alto chapéu verde.
peat[sound:google-d0e8677d-9fc690e3-a5bb42f1-a3f2fa94-7abf54f6.mp3]	turfa
It&nbsp;<b>slid</b> out&nbsp;of my hand[sound:google-dfe37a1e-51766293-c4aecbc4-5b0b94df-5ca76dc8.mp3]	Ela&nbsp;<b>escorregou</b>&nbsp;da minha mão
Controls the Elastic Server&nbsp;<b>heap</b>&nbsp;size.[sound:google-5538c2da-9c076cdd-fb056d6e-04e12ca5-a444d1e9.mp3]	Controla o tamanho da&nbsp;<b>pilha</b>&nbsp;do Elastic Server.
The product has&nbsp;<b>wide</b>&nbsp;application range.[sound:google-bf3f5540-2ec89bd8-66b7acff-76898d9a-03d934d9.mp3]	O produto tem uma escala&nbsp;<b>larga/ampla</b>&nbsp;da aplicação
I saw the way she&nbsp;<b>glanced</b>&nbsp;at you.[sound:google-e06235a5-107c9cf9-375fd3ac-0dc70ee5-2603dc34.mp3]	Eu vi o jeito que ela&nbsp;<b>olhou</b>&nbsp;para você.
I&nbsp;<b>wondered</b>&nbsp;what it all meant.[sound:google-ca789f37-05a9300a-ba3aa5b7-7b8b3b6d-cfb29107.mp3]	Eu&nbsp;me <b>perguntei/poderei</b>&nbsp;o que tudo isso significava.
Even&nbsp;<b>though</b>&nbsp;nothing made us sadder.[sound:google-af4cfb48-8a00b4d9-fd9d32ba-b4bf2b99-8a0570d3.mp3]	<b>Apesar/embora</b> de nada nos ter feito mais tristes.
You can probably&nbsp;<b>guess</b>&nbsp;why I brought you here[sound:google-47cd5a7c-3ebec9f4-1145192e-b528debf-df9ad0a4.mp3]	Você deve <b>imaginar</b>&nbsp;por que o trouxe aqui
See you on Monday, she said&nbsp;<b>cheerfully</b>&nbsp;and hung up.[sound:google-cf3cec0b-3c1d26f6-24faa8bb-7f51554f-1346d9e4.mp3]	Vejo você na segunda-feira, disse ela&nbsp;<b>alegremente</b>&nbsp;e desligou.
I'm a&nbsp;<b>fairy</b>&nbsp;- the good kind.[sound:google-84c11df8-f42ee25b-755860fa-a95c510a-f496180f.mp3]	Sou uma&nbsp;<b>fada</b>, do tipo bom.
Since he<b>&nbsp;got hold of</b>&nbsp;the sacred emeralds.[sound:google-429bd712-36a6198c-9170ca5b-f43659eb-0e9ea113.mp3]	Desde que ele <b>se&nbsp;apoderou</b> das&nbsp;esmeraldas sagradas.
It was Mona who&nbsp;<b>begged</b>&nbsp;to come back in.[sound:google-9f0adfd2-a945a0e8-d9a08ec4-8c9266a4-c469b1e1.mp3]	Foi a Mona que&nbsp;<b>implorou</b>&nbsp;para voltar.
You said you could do&nbsp;<b>anything and everything</b>.[sound:google-e260096e-20105d15-a99de07b-ac2cf7f4-f2def525.mp3]	Disse que faria&nbsp;<b>tudo e qualquer coisa</b>.
She&nbsp;may&nbsp;also need an attitude adjustment. [sound:google-7880914c-ee556b8d-85163c6b-e9d4aa5a-0312e414.mp3]	Ela&nbsp;talvez&nbsp;precise de um ajuste na atitude também.
Listen, I can&nbsp;cheer&nbsp;you two up. [sound:google-5f0eb09f-3703cf68-8127420f-1e917dc6-bf3faf83.mp3]	Ouça, posso&nbsp;alegrar&nbsp;vocês dois para cima.
As&nbsp;I <b>have stated</b>&nbsp;before, we are working to continue enhancing the forums [sound:google-ac9d186f-002461ea-7fdaa6da-ebfcbfb2-1e115650.mp3]	Como&nbsp;<b>já afirmei</b>&nbsp;antes, estamos trabalhando para continuar melhorando os fóruns
She&nbsp;<b>gasped</b>&nbsp;uncomfortably, but couldn't <i>complain</i> [sound:google-a467a6a9-da37dfd2-c8e45d7b-01cfc75c-2b00b78d.mp3]	Ela&nbsp;<b>engasgou</b>&nbsp;desconfortável, mas não podia <i>reclamar</i>
For then&nbsp;you will win [sound:google-7eb3394e-a6df21a8-1095295a-0f388cb2-b74735dc.mp3]	Pois então, vencerá
The rest got&nbsp;<b>scooped up</b>&nbsp;by authorities in time [sound:google-8a89f673-46dde9e6-d5da5354-01b2dbb9-0d7c9a7a.mp3]	O resto foi&nbsp;<b>apanhado</b>&nbsp;pelas autoridades a tempo
He <b>brooded over</b> his mistake. [sound:googletts-6ebbcba6-0bd82447-a4bea2a0-e11edd75-de7dbb7a.mp3]	"Ele <b>ficou aflito</b> <b>e pensando (meditativo)</b> sobre o erro (que cometeu).<br><br><div>A ideia é de um pensamento que <strong>não larga</strong> — você fica voltando para o mesmo ponto repetidamente, como uma galinha chocando ovos. Aliás, essa é a origem da palavra — <strong>brood</strong> literalmente significa ninhada, chocar ovos. 🐣</div>
<div>A imagem é perfeita: assim como a galinha fica parada em cima dos ovos sem sair do lugar, a pessoa fica ""chocando"" o mesmo pensamento.</div><div><br></div><div><div><strong>Verso:</strong>
<strong>brooded</strong> → <em>brood over</em> = ruminar, matutar, ficar se angustiando com</div>
<div>🐣 Origem: galinha chocando ovos — fica parada no mesmo lugar sem sair.</div>
<div>⚠️ Sempre acompanhado de <strong>""over""</strong></div>
<div><em>""Stop brooding over it — move on!""</em>
🇧🇷 <em>""Para de ruminar isso — siga em frente!""</em></div></div>"
Looking like she hadn't&nbsp;<b>slept a wink</b>. [sound:google-d2099e70-3bc052dd-63e2038d-8fe5e780-1b5ee923.mp3]	<pre>Parecendo que ela não tinha dormido nada.<br></pre>
And immediately he&nbsp;<b>rose up</b>&nbsp;from his throne. [sound:google-91911b3b-2a9eaff3-23827310-753c2253-0c6c5f76.mp3]	<b>Levantou-se</b>
Sometimes kids look like other&nbsp;<b>relatives</b> [sound:google-9c5dca3b-68149667-f3b4e40f-534ce0bd-bb61ec6a.mp3]	Às vezes, as crianças parecem-se com outros&nbsp;<b>parentes</b>
But her <b>kinsfolk</b> were too poor to help her [sound:google-8271db8d-fed6bcbd-12c2270f-81636795-dcae900b.mp3]	Mas seus parentes eram pobres demais para ajudá-la
I have reasons to be&nbsp;<b>downcast</b>&nbsp;and <i>pained</i>. [sound:google-e4c6ec29-985fa649-a5d073e8-2e82e5a2-31be3556.mp3]	Tenho motivos para estar&nbsp;<b>abatido</b>&nbsp;e <i>dolorido</i>.
Then he took the monster on his back and went&nbsp;<b>homewards</b>&nbsp;with it to the King. [sound:google-9eb000ac-ec4579e4-fef23894-c8adda21-e27b0257.mp3]	Então, ele colocou a fera em suas costas e voltou&nbsp;<b>para casa</b>&nbsp;com ela para entregá-la ao rei.
There&nbsp;was a <b>clearing</b>&nbsp;in the <i>northwest</i> corner. [sound:google-36d188ee-8b385eb9-08c5a990-6f2f1e7f-064e3acc.mp3]	Havia uma <b>clareira</b>&nbsp;no canto <i>noroeste</i>.
Juvenile elephants tend to feed predominantly on&nbsp;<b>grass</b>&nbsp;species [sound:google-eff84079-3bcd8f68-abc3d4d2-1ccffd2f-1fd8a0bc.mp3]	Os elefantes jovens tendem a se alimentar predominantemente de espécies de <b>grama/capim</b>
In the ring a little fairy lady was <b>tripping around</b> and singing to herself [sound:google-f44a52a2-ee205192-f318963b-7d87341a-56db6f82.mp3]	No círculo, uma pequena fada estava <b>saltitando</b> e cantando para si mesma
I don't want him&nbsp;<b>creeping up</b>&nbsp;on us while we're sleeping [sound:google-7a5aab9e-e861ef17-811c54f4-dba2a79f-1849b298.mp3]	Eu não quero que ele <b>rasteje-se</b> até nós enquanto domimos
He&nbsp;<b>set about</b>&nbsp;looking for a target [sound:google-06f68cd8-da0b66fa-58f6ec5e-e20bd98e-d17f54eb.mp3]	Ele <b>começou</b> a procurar um alvo
I could not go to sleep, while the other patients had&nbsp;<b>slept soundly</b>. [sound:google-df7cc74e-ca43fd27-bdc093b2-729f8ad4-a0c858d3.mp3]	Eu não conseguia dormir, enquanto os outros pacientes <b>dormiam profundamente</b>.
Thanks for&nbsp;<b>taking</b>&nbsp;me out tonight. [sound:google-6c1daaa6-507955d2-67b4442b-711f4b04-542c8d5f.mp3]	Obrigada por me <b>levar</b> para sair essa noite.
That can not be right, the money&nbsp;<b>poured</b>. [sound:google-91cca7b7-e09a57bc-0e8b7f24-1c078ebf-08c2c28c.mp3]	Isso não pode estar certo, o dinheiro derramado.
Coins are&nbsp;<b>jingling</b>&nbsp;in his <i>pouch</i> [sound:google-f86b9bea-ca47e101-6f6ff168-d3dc5adc-7f398bf2.mp3]	Há moedas a&nbsp;<b>tilintar</b>&nbsp;nos seus <i>bolsos</i>
Let me&nbsp;have some fun first [sound:google-b83d3530-99aca621-e303385f-4b0b0495-04afa3f0.mp3]	Deixa-me&nbsp;divertir um pouco antes
How many guesses am I allowed? [sound:google-c37607ce-bbcc62e8-7f8387be-0c394f59-cbfa9070.mp3]	Quantos palpites me permitem?
They just&nbsp;<b>rattled off</b>&nbsp;the songs [sound:google-cfe30a03-5d9034e3-f15283a9-27287e5d-c86500fa.mp3]	Eles só&nbsp;<b>balbuciavam</b>&nbsp;as músicas
It's the final destination in&nbsp;a&nbsp;long&nbsp;<b>string of names</b> [sound:google-8e272023-7f591ba3-c769e9dd-08f23849-caa75e7b.mp3]	O destino final de&nbsp;uma&nbsp;longa&nbsp;<b>lista de nomes</b>
What worries me is that&nbsp;<b>gleam</b>&nbsp;in your eye [sound:google-af3574c4-8c8520c3-a4eba9c5-15658268-4b43343f.mp3]	O que me preocupa é esse&nbsp;<b>brilho</b>&nbsp;nos teus olhos
But instead she only felt&nbsp;rage [sound:google-8be44f6b-fc1f7a2a-8b089dec-f26067bb-8cd92ac8.mp3]	Mas ao invés disso, ela só sentiu sua&nbsp;ira
The&nbsp;<b>blast</b>&nbsp;should be several square miles [sound:google-3e7f64f4-cc7e4104-bf4c9ac7-2a9f6d1f-b79d38f7.mp3]	A <b>explosão</b> deve cobrir várias milhas quadradas.
Made the hearth fire flare up [sound:google-54874f76-f63a7db7-53b8e52f-33f5c2b8-6d5ec43c.mp3]	Fez o fogo da lareira ficar mais forte
She&nbsp;flew up&nbsp;to Heaven on the wings of angels [sound:google-79132386-9f2f15b6-bc5a6841-ead97901-cd2d21fe.mp3]	Ela&nbsp;voou até&nbsp;ao céu sobre as asas dos anjos
This is a fully&nbsp;furnished&nbsp;two-bedroom apartment [sound:google-ad59515d-31f12b35-a2a15f33-46983555-214a00e9.mp3]	Este é um apartamento totalmente&nbsp;mobiliado&nbsp;de dois quartos
Under one of the flag stones at the hearth [sound:google-9776032c-788aa3c4-81f953a3-7fe9d1e7-14f50a06.mp3]	Sob uma das pedras na lareira
She believed in you because you were&nbsp;<b>fearless</b> [sound:google-ce7bfc91-a781d76e-59a8433d-47173bbc-56f8c2e7.mp3]	Ela acreditou em você porque você foi&nbsp;<b>destemido</b>
Who rooted out the Red Bandits [sound:google-448f078a-a1ac49dd-e5e5aa41-aa3ce134-2945ff32.mp3]	Que eliminou os Bandidos Vermelhos
Please wait in front of the hotel for&nbsp;<b>trolley</b> [sound:google-642e4fbb-529e180c-eab04c39-3a0f4063-1645e478.mp3]	Aguarde o&nbsp;<b>bonde</b>&nbsp;em frente ao hotel
Because it's reality that&nbsp;<b>sucks</b> [sound:google-53a2b98a-3ef8bccd-b8037f27-a7681132-3b66872a.mp3]	Porque é a realidade que&nbsp;é uma <b>droga</b>
Zebras do not change their&nbsp;<b>stripes</b>. [sound:google-335b1527-6f7c70c0-254bb795-01ab6e0b-f343a46c.mp3]	As zebras não mudam as&nbsp;<b>riscas</b>.
Fingernails were&nbsp;<b>smudged</b>&nbsp;when we took the <i>scrapings&nbsp;</i> [sound:google-366cf048-908dcf31-01fde1a6-b4d257be-08262acf.mp3]	As unhas estavam&nbsp;<b>sujas/borradas</b>&nbsp;quando tiramos as <i>amostras</i>.
Selecting a&nbsp;<b>grease</b>&nbsp;can be a delicate process&nbsp; [sound:google-68bdb912-0272de4e-2790cbb1-d8b6106f-13b2df1f.mp3]	A escolha de uma&nbsp;<b>graxa</b>&nbsp;pode ser um processo delicado
I was&nbsp;<b>dumb</b>&nbsp;enough to listen [sound:google-ba449003-9fe187cf-fc44ec3a-0c84fc8a-9cd78ec3.mp3]	Fui&nbsp;<b>burra</b>&nbsp;o suficiente para o ouvir
It keeps&nbsp;<b>glitching</b>&nbsp;and thousands of users are affected [sound:google-d3f7844e-85af7734-d633af58-46bef21e-4cdb2a5f.mp3]	Ele continua com <b>falhas</b> e milhares de usuários são afetados
Last week you didn't get&nbsp;<b>annoyed</b> [sound:google-d2cd07e8-9bde2820-2cdd600b-dcb6ca7d-0901d401.mp3]	Na semana passada você não ficou&nbsp;<b>incomodado</b>
I have a&nbsp;<b>slight</b>&nbsp;authority problem [sound:google-8044f876-82baabe4-fc336fd0-874d2de7-ffc3a898.mp3]	Eu tenho um&nbsp;<b>pequeno</b>&nbsp;problema com as autoridades
People think <i>haute</i> <i>cuisine</i> is&nbsp;<b>snooty</b> [sound:google-5e450d68-d00f420f-da7572e1-2ee65aa5-e33deebd.mp3]	As pessoas acham que a <i>Culinária Gourmet</i> é&nbsp;<b>esnobe</b>
Looks like it's been recently&nbsp;<b>plowed</b> [sound:google-9c14eee3-5c118db9-cd21ab9e-59881ad4-ddd34a33.mp3]	Parece que foi&nbsp;<b>arado</b>&nbsp;há pouco tempo
He was able to resist my&nbsp;<b>bliss</b> [sound:google-bc8dd5d8-1fafffc4-f3483952-fb25abcb-a1bf23d8.mp3]	Ele conseguiu resistir à minha <b>felicidade</b>
This is the ultimate&nbsp;<b>blend</b>&nbsp;to drink [sound:google-e790a3bb-ecf81c87-4c35e020-e86f7dc2-d3bef2b0.mp3]	Esta é a melhor <b>mistura/combinação</b> para se beber
Crucifixion is physical,&nbsp;<b>whereas</b>&nbsp;resurrection is spiritual [sound:google-febb696a-8aa00afc-95633435-bb453b45-ffa8558d.mp3]	Crucificação é física,&nbsp;<b>enquanto</b> que&nbsp;a ressurreição é espiritual
And sometimes all that unpredictability is&nbsp;<b>overwhelming</b> [sound:google-b5824373-07f9f5c2-d07e75c7-ae24698c-7d388ff5.mp3]	E, às vezes, toda essa imprevisibilidade é&nbsp;<b>esmagadora</b>
Nowadays people don't visit the&nbsp;<b>elderly</b> [sound:google-10c8ccee-01dd6763-9e35bd03-79515736-47b1a0ef.mp3]	Hoje em dia as pessoas não visitam os&nbsp;<b>idosos</b>
I have a very&nbsp;<b>brief</b>&nbsp;question [sound:google-1eeb07b3-1e18d819-8aad78a1-ac8a0468-ff6cc9a4.mp3]	Tenho uma <b>breve</b> pergunta a fazer
This is the last time. I&nbsp;<b>swear.</b> [sound:google-14524e39-ecd69b4a-d0f2498b-c7db0728-9cadeaea.mp3]	<b>Prometo</b>&nbsp;que é a última vez.
Look, he doesn't have any&nbsp;<b>siblings</b>. [sound:google-6dcde5ef-5ced724b-0022ddad-b47748cc-1b5b5f73.mp3]	Olha, ele não tem&nbsp;<b>irmãos</b>.
You can be so&nbsp;<b>selfish</b>&nbsp;sometimes [sound:google-a21a2d38-3e4dc1ba-ab8745b6-29fd89ff-968bd8eb.mp3]	Você é tão&nbsp;<b>egoísta</b>, às vezes
Your arm's far too&nbsp;<b>stiff</b> [sound:google-33bbbf2c-d00a8830-ad3f3777-65bd63ff-e675252f.mp3]	O teu braço está muito&nbsp;<b>duro</b>
Suddenly, it all becomes&nbsp;<b>mayhem</b>.&nbsp; [sound:google-0a2d8ef7-ea431b55-89319514-cbdf0a38-b537c1aa.mp3]	De repente, tudo se transforma em&nbsp;<b>caos</b>.
They'll&nbsp;<b>wilt</b>&nbsp;before you get home. [sound:google-f79e7c08-54241c97-a3cc31ef-efddb9b5-765d70f3.mp3]	Vão&nbsp;<b>murchar</b>&nbsp;antes de chegares a casa.
Our ideals are higher than&nbsp;profit.&nbsp; [sound:google-5b010767-fab22dc2-139e4c7d-81678218-681a3f0f.mp3]	Nossos ideais são maiores do que o&nbsp;lucro.
Your Honor, that's the&nbsp;<b>deceased</b>.&nbsp; [sound:google-0944a1ba-a8bfb383-7d882a99-f2fea82a-b763f015.mp3]	Meritíssimo, esse é o&nbsp;<b>falecido</b>.&nbsp;
I just&nbsp;<b>steered</b>&nbsp;you in the right direction. [sound:google-d11a6b2c-a0a961f6-6bce31b7-7ddb99f5-8a514205.mp3]	Só te&nbsp;<b>orientei</b>&nbsp;na direcção certa.
This is the&nbsp;<b>bottom of the barrel.&nbsp;</b> [sound:google-6e9a9052-5e1a65a2-5e2c38df-c28b63e2-ee8f0062.mp3]	Este é o <b>fundo do poço.</b>
You're&nbsp;<b>freaking</b>&nbsp;us out, man.&nbsp; [sound:google-4dfc309b-75cb8a84-a54a58b8-20d6eab2-573fe5ed.mp3]	Você está nos&nbsp;<b>assustando</b>, cara.
His symptoms will progress quite&nbsp;<b>sharply</b>. [sound:google-579a84f0-7dc25a13-f5436474-e3a13a6d-7e9f31bf.mp3]	Seus sintomas vão avançar bem&nbsp;<b>bruscamente</b>.
Something I believe you all&nbsp;<b>lack</b>. [sound:google-c1775e07-0316b193-807c51cc-c9a02246-0280cf33.mp3]	Algo que eu creio que faz&nbsp;<b>falta</b>&nbsp;a todos vocês.
[Grammar] I speak English[sound:01 I speak English.mp3]	Eu falo inglês.
[Grammar] You think too much.[sound:02 You think too much.mp3]	Você pensa demais.
[Grammar] We see dead people.[sound:03 We see dead people.mp3]	Nós vemos pessoas mortas
[Grammar] They speak English.[sound:04 They speak English.mp3]	Eles falam inglês
[Grammar] He speaks English.[sound:05 He speaks English.mp3]	Ele fala inglês
[Grammar] She thinks too much.[sound:06 She thinks too much.mp3]	Ela pensa demais.
[Grammar] It sees dead people.[sound:07 It sees dead people.mp3]	Algo/ele/ela vê pessoas mortas.
With or without your brother's&nbsp;<b>meddling</b>. [sound:google-5f35f27e-7be44812-0411ea9d-d5c7a54d-96d842db.mp3]	Com ou sem a&nbsp;<b>intromissão</b>&nbsp;do teu irmão.
It's like they're&nbsp;<b>taunting</b>&nbsp;you. [sound:google-4abb1374-eb43ca9b-9ab7d22b-a4d2b7d3-64764500.mp3]	É como se estivessem te&nbsp;<b>provocando</b>.
You must hold the&nbsp;<b>shrimp</b>&nbsp;firmly. [sound:google-47e5e97b-fea867a4-93cfa320-8fc1eb80-b502a65f.mp3]	Você tem que segurar o&nbsp;<b>camarão</b>&nbsp;com firmeza.
She came in on a&nbsp;<b>moonbeam</b>. [sound:google-2b96d70a-1eee1640-9005b6a8-b70b4740-61316ba1.mp3]	Ela veio em um&nbsp;<b>raio de lua</b>.
And they went&nbsp;<b>forth</b>&nbsp;and <i>preached</i> everywhere. [sound:google-a994ac6c-ed022927-9c1fad88-9e98cef7-e78feb86.mp3]	Eles foram&nbsp;<b>adiante</b>&nbsp;e <i>pregaram</i> em toda parte.
You got something a little more&nbsp;<b>upbeat</b>?&nbsp; [sound:google-19d9211e-0331b7e7-5f4d0270-f928e4f7-96ddffa5.mp3]	Você não tem algo um pouco mais&nbsp;<b>animado</b>?
Otherwise, he's&nbsp;<b>grumpy</b>&nbsp;all day. [sound:google-cbbcd808-dab526a2-58b3d927-e77d3a82-be8f63ab.mp3]	Caso contrário, ele fica <b>mal-humorado</b> o dia todo.
She then suggested that he&nbsp;<b>postpone</b>&nbsp;the request. [sound:google-828a0b3d-37c8b01e-823d10d1-0ff4939e-3e6207f5.mp3]	Ela, então, sugeriu que ele&nbsp;<b>adiasse</b>&nbsp;o pedido.
<i>Whoever</i>&nbsp;<b>nailed</b>&nbsp;Rebekah [sound:google-e38676d7-264199d4-9e1170e1-4a6ea5cb-0cc9c7b7.mp3]	<i>Quem quer </i>que tenha&nbsp;<b>apanhado</b>&nbsp;a Rebekah
Our&nbsp;<b>realm</b>&nbsp;has banished such things. [sound:google-dd6ec1ad-50cadf96-8e266b45-244694ff-8c833818.mp3]	O nosso&nbsp;<b>reino</b>&nbsp;baniu tais coisas.
Last month he died during a&nbsp;<b>botched</b>&nbsp;burglary. [sound:google-ddca58f6-4bc7e49d-5d53b4c3-b683f731-5f6a05e6.mp3]	Morreu o mês passado, durante um assalto&nbsp;<b>fracassado</b>.
He said the men were&nbsp;<b>bullies</b>. [sound:google-7a307dbb-fe2038c9-c6cc71d1-d7255a48-8692d2f4.mp3]	Ele disse que os homens eram&nbsp;<b>valentões</b>.
I could have&nbsp;<b>blown</b>&nbsp;that guy's head off.&nbsp; [sound:google-aede14ca-7be9df1b-3b67abb6-d333d5a8-d8ea9bb9.mp3]	Poderia ter&nbsp;<b>explodido</b>&nbsp;a cabeça do cara.
I came here to&nbsp;<b>shred</b>&nbsp;you into pieces. [sound:googletts-921589d9-64c0cdae-5eca067c-05f4fef9-71261215.mp3]	"👉 <em>""Eu vim aqui para te despedaçar""</em>
👉 <em>""Eu vim aqui para te destruir completamente""<br></em><br><strong>Verso:</strong>
<strong>shred</strong> = despedaçar, destruir em tiras/fragmentos"
One man cannot&nbsp;<b>summon</b>&nbsp;the future. [sound:googletts-aa054854-4e95f264-458c2da0-d00662f8-6dbfbb3d.mp3]	Um homem não pode&nbsp;<b>invocar</b>&nbsp;o futuro.
I shouldn't have&nbsp;<b>borrowed</b>&nbsp;so much money. [sound:google-1e1506e7-46e3ab59-1573d9e1-03d97c0d-850084ec.mp3]	Não devia ter&nbsp;<b>emprestado</b>&nbsp;tanto dinheiro.
Go take a shower, you&nbsp;<b>stink</b>. [sound:google-69849cc6-84b9d789-60f14491-bba8b9c0-d8d6d79f.mp3]	Vá tomar um bancho, você <b>cheira mal</b>.
It's&nbsp;<b>utter</b>&nbsp;mayhem out there. [sound:google-f37dd4bb-15155df3-b498a93b-673ea8fc-d3384614.mp3]	Está um caos&nbsp;<b>completo/absoluto</b>&nbsp;lá fora.
Hotel owners are all a&nbsp;<b>bunch</b>&nbsp;of exploiters. [sound:google-fb3f6dc8-3b647529-efd2f773-e3cf47bf-737114ba.mp3]	Os donos de hotéis são todos um&nbsp;<b>bando</b>&nbsp;de exploradores.
You made my&nbsp;<b>crappy</b>&nbsp;day awesome. [sound:google-a98b97cc-f23dff08-3e6b5b93-6267e3ef-f8c5d3c6.mp3]	Você fez o meu dia&nbsp;de <b>merda/péssimo</b> incrível.
He soon&nbsp;<b>withdrew</b>&nbsp;from public life. [sound:google-17232dcc-4f7a6a4f-29e0a2d4-e13eb97b-9723caeb.mp3]	Ele <b>se retirou</b> cedo da vida pública
His&nbsp;<b>charity</b>&nbsp;focus particularly on health issues. [sound:google-96651e3f-b604c876-daa56be8-d7f0cd19-3e932b53.mp3]	Sua&nbsp;<b>caridade</b>&nbsp;se concentra particularmente em questões de saúde.
People think I'm&nbsp;<b>weird</b>&nbsp;enough already. [sound:google-db9b65c1-5c371f88-3258908b-7a8dc0b1-1e505d3d.mp3]	As pessoas pensam que eu ja sou bastante&nbsp;<b>estranho</b>.
Summer&nbsp;<b>crop</b>&nbsp;is the most productive. [sound:google-40c73b01-09e48e35-48688798-72f0bb48-e67fb708.mp3]	A&nbsp;<b>safra/cultura/colheita</b> de verão é a mais produtiva.
You said that I could be your&nbsp;<b>apprentice</b>. [sound:google-f39c5795-a5c0a746-4c1ed8b8-c4823f54-3e86ca82.mp3]	Você disse que posso ser sua <b>aprendiz</b>.
<div>Easy there, rookie</div> [sound:google-23ae3809-abb9c43c-d3388f97-b164af58-c7ccf2b6.mp3]	Calma aí, novato
The ants are&nbsp;<b>suffering</b>&nbsp;from cold. [sound:google-861a85a6-282e05ef-1f8064f1-aae676ba-1114c094.mp3]	As formigas estão <b>sofrendo</b> com o frio.
He is&nbsp;<b>plotting</b>&nbsp;a revolt against Rome. [sound:google-5719a06e-ff4221d9-7409caff-6fbe4263-147581df.mp3]	Ele&nbsp;<b>trama</b>&nbsp;uma revolta contra Roma.
And my phantom&nbsp;<b>limb</b>&nbsp;is back. [sound:google-874e4250-02818528-6723665f-7f5d8917-6dc375b0.mp3]	E o meu&nbsp;<b>membro</b>&nbsp;fantasma está de volta.<br><br>limbo, membro, braço
See how <b>gross</b> inconsistency is tolerated. [sound:google-316a243a-088112ae-4c5ee7a9-435307bf-579aa6cd.mp3]	Veja como a inconsistência <b>grosseira</b> é tolerada.
My best and most&nbsp;<b>clever</b>&nbsp;friend. [sound:google-0859c801-ee2ef852-5255f5f4-ab82501b-1b26fa68.mp3]	O meu melhor e mais <b>inteligente</b> amigo.
In other words,&nbsp;<b>buzz off</b>! [sound:google-a905b503-9f2ff14e-ff3e0b21-9f875571-f5554dc9.mp3]	Em oturas palavras,<b> cai fora</b>!
And just when we were getting to be&nbsp;<b>buddies</b>. [sound:google-49615062-3aeda48b-ee4335d3-51c7db32-e1998159.mp3]	E logo quando estávamos ficando&nbsp;<b>amigos</b>.
<div>Boudless void</div> [sound:google-b90fef54-dafd84c2-79bd9051-56f7077c-018d8edf.mp3]	Boudless=sem fronteiras<br>infinito, vazio
Do&nbsp;<b>so-and-so</b>&nbsp;and I'll <i>appreciate</i> it. [sound:google-89c0f16e-f04a2665-57fbb1f5-0eeb22ca-725aa6e8.mp3]	Faça<b>&nbsp;isso e aquilo</b>&nbsp;e ficarei <i>grato</i>.
I am working on a couple more&nbsp;<b>kinks</b>. [sound:google-a1bf2c4f-1d119c0f-87ab23de-44789d75-569989eb.mp3]	Estou resolvendo mais alguns <b>problemas</b>.
Too much dairy and I <b>tend</b> to&nbsp;<i>bloat</i>. [sound:google-bf6f265d-0bf135bb-5583e19b-6239520a-613214b1.mp3]	Muita lactose e eu <b>fico</b>&nbsp;<i>inchado</i>.
Their&nbsp;<b>clam</b>&nbsp;soup was the best. [sound:google-7f3a0cd0-c6c2c527-56942d4f-295b991b-40aae6d6.mp3]	A sopa de&nbsp;<b>marisco</b>&nbsp;deles era a melhor.
